Date,Open,High,Low,Close,Volume,ticker,name
2025-01-06 00:00:00+00:00,213.3948364,222.9529724,211.6531372,218.7231293,3408034919,SOL-USD,Solana
2025-01-06 00:00:00+00:00,2.399725914,2.455250978,2.376384974,2.41880703,4383804466,XRP-USD,XRP
2025-01-06 00:00:00+00:00,3634.11377,3743.94165,3611.214355,3688.611328,23973574043,ETH-USD,Ethereum
2025-01-06 00:00:00+00:00,709.2583008,745.1535645,706.1865845,729.4000854,2056633884,BNB-USD,BNB
2025-01-07 00:00:00+00:00,1.094123006,1.150163054,0.991962016,0.992009997,2238100221,ADA-USD,Cardano
2025-01-07 00:00:00+00:00,102248.8516,102712.4844,96132.875,96922.70313,58685738547,BTC-USD,Bitcoin
2025-01-07 00:00:00+00:00,218.4129333,219.1423035,202.1249084,202.2302551,4360983978,SOL-USD,Solana
2025-01-07 00:00:00+00:00,2.418793917,2.460566998,2.265906096,2.272350073,7375576966,XRP-USD,XRP
2025-01-07 00:00:00+00:00,3688.341309,3701.106934,3358.089844,3381.577393,32235312545,ETH-USD,Ethereum
2025-01-07 00:00:00+00:00,729.3932495,733.0914307,691.5519409,697.3688965,2200352831,BNB-USD,BNB
2025-01-08 00:00:00+00:00,0.992017984,1.021281958,0.913590014,0.948031008,1978552965,ADA-USD,Cardano
2025-01-08 00:00:00+00:00,96924.16406,97258.32031,92525.84375,95043.52344,63875859171,BTC-USD,Bitcoin
2025-01-08 00:00:00+00:00,202.2278748,203.060318,188.9578857,197.5590515,5028291858,SOL-USD,Solana
2025-01-08 00:00:00+00:00,2.272360086,2.395157099,2.21292901,2.375304937,8537147723,XRP-USD,XRP
2025-01-08 00:00:00+00:00,3381.615479,3413.682861,3209.2146,3326.329346,34337730882,ETH-USD,Ethereum
2025-01-08 00:00:00+00:00,697.3688965,706.7611084,677.1226196,695.8371582,2189465209,BNB-USD,BNB
2025-01-09 00:00:00+00:00,0.948023021,0.958276987,0.883760989,0.905990005,1351715573,ADA-USD,Cardano
2025-01-09 00:00:00+00:00,95043.48438,95349.71875,91220.84375,92484.03906,62777261693,BTC-USD,Bitcoin
2025-01-09 00:00:00+00:00,197.5590515,198.901001,182.3223267,185.0252838,3815664216,SOL-USD,Solana
2025-01-09 00:00:00+00:00,2.375308037,2.389349937,2.239389896,2.275212049,6033281189,XRP-USD,XRP
2025-01-09 00:00:00+00:00,3326.359619,3355.862305,3159.384033,3219.430664,28815726276,ETH-USD,Ethereum
2025-01-09 00:00:00+00:00,695.8371582,700.9730225,675.7342529,685.1207275,1931492677,BNB-USD,BNB
2025-01-10 00:00:00+00:00,0.905990005,0.971773028,0.905647993,0.93145299,1252358898,ADA-USD,Cardano
2025-01-10 00:00:00+00:00,92494.49219,95770.60938,92250.09375,94701.45313,62058693684,BTC-USD,Bitcoin
2025-01-10 00:00:00+00:00,185.0131378,192.7563171,183.8667603,187.5791779,3739014100,SOL-USD,Solana
2025-01-10 00:00:00+00:00,2.275166988,2.363934994,2.255907059,2.343251944,5315424125,XRP-USD,XRP
2025-01-10 00:00:00+00:00,3219.496582,3320.500488,3196.110352,3267.48999,26503845190,ETH-USD,Ethereum
2025-01-10 00:00:00+00:00,685.1203613,700.4706421,683.6865845,693.6244507,1680784122,BNB-USD,BNB
2025-01-11 00:00:00+00:00,0.931451023,1.012941003,0.916453004,0.994524002,888877434,ADA-USD,Cardano
2025-01-11 00:00:00+00:00,94700.83594,94977.6875,93840.04688,94566.59375,18860894100,BTC-USD,Bitcoin
2025-01-11 00:00:00+00:00,187.5711823,191.718811,184.2774353,187.9955139,2174290937,SOL-USD,Solana
2025-01-11 00:00:00+00:00,2.343245983,2.592389107,2.32861805,2.576770067,7962865928,XRP-USD,XRP
2025-01-11 00:00:00+00:00,3267.522461,3317.654297,3219.69873,3282.217773,11772144561,ETH-USD,Ethereum
2025-01-11 00:00:00+00:00,693.6244507,700.7665405,690.4573364,696.6578369,1290072226,BNB-USD,BNB
2025-01-12 00:00:00+00:00,0.994486988,1.034566045,0.963672996,0.968554974,1120377628,ADA-USD,Cardano
2025-01-12 00:00:00+00:00,94565.72656,95367.53906,93712.50781,94488.4375,20885130965,BTC-USD,Bitcoin
2025-01-12 00:00:00+00:00,187.9953308,190.749176,185.2522736,188.560379,1544086708,SOL-USD,Solana
2025-01-12 00:00:00+00:00,2.576788902,2.577919006,2.473002911,2.506314039,5572029190,XRP-USD,XRP
2025-01-12 00:00:00+00:00,3282.150391,3298.018311,3224.510498,3265.951172,11647743556,ETH-USD,Ethereum
2025-01-12 00:00:00+00:00,696.6578369,697.9985962,689.8890991,693.0482788,1291862069,BNB-USD,BNB
2025-01-13 00:00:00+00:00,0.968533993,0.991052985,0.88933903,0.944742024,1532120555,ADA-USD,Cardano
2025-01-13 00:00:00+00:00,94488.89063,95837,89260.10156,94516.52344,72978998252,BTC-USD,Bitcoin
2025-01-13 00:00:00+00:00,188.5509186,191.775177,170.6289825,182.8353577,5225490858,SOL-USD,Solana
2025-01-13 00:00:00+00:00,2.506372929,2.559031963,2.339766979,2.522934914,10540895915,XRP-USD,XRP
2025-01-13 00:00:00+00:00,3266.095459,3335.193604,2920.592773,3135.499756,39911742769,ETH-USD,Ethereum
2025-01-13 00:00:00+00:00,693.0480957,699.4813843,659.7593994,688.2675171,2127442444,BNB-USD,BNB
2025-01-14 00:00:00+00:00,0.944736004,1.006901026,0.940123975,0.994908988,1119015701,ADA-USD,Cardano
2025-01-14 00:00:00+00:00,94519.00781,97352.66406,94322.15625,96534.04688,53769675818,BTC-USD,Bitcoin
2025-01-14 00:00:00+00:00,182.8329926,189.9373169,181.956665,187.4985962,2748310371,SOL-USD,Solana
2025-01-14 00:00:00+00:00,2.522891045,2.68741703,2.516187906,2.669132948,8454377085,XRP-USD,XRP
2025-01-14 00:00:00+00:00,3135.670166,3254.751465,3126.805908,3223.68457,22847737224,ETH-USD,Ethereum
2025-01-14 00:00:00+00:00,688.2675171,699.8079224,686.4327393,698.6196899,1566844744,BNB-USD,BNB
2025-01-15 00:00:00+00:00,0.994911015,1.08376503,0.990984023,1.079154015,2210962210,ADA-USD,Cardano
2025-01-15 00:00:00+00:00,96534.04688,100697.2344,96501.64063,100504.4922,57805923627,BTC-USD,Bitcoin
2025-01-15 00:00:00+00:00,187.4981842,205.9349518,186.0029907,205.9113464,4071481523,SOL-USD,Solana
2025-01-15 00:00:00+00:00,2.669167042,3.177525997,2.65566802,3.155057907,22195175230,XRP-USD,XRP
2025-01-15 00:00:00+00:00,3223.68457,3473.101563,3186.139893,3450.537598,25991614661,ETH-USD,Ethereum
2025-01-15 00:00:00+00:00,698.6196899,714.6610107,688.7565308,714.0284424,1856118408,BNB-USD,BNB
2025-01-16 00:00:00+00:00,1.079094052,1.139605999,1.030179977,1.090098977,2245926187,ADA-USD,Cardano
2025-01-16 00:00:00+00:00,100505.2969,100781.5859,97364.44531,99756.90625,54103781805,BTC-USD,Bitcoin
2025-01-16 00:00:00+00:00,205.9219666,216.8399506,198.6625214,211.2278442,6099125467,SOL-USD,Solana
2025-01-16 00:00:00+00:00,3.155390978,3.38807106,2.938015938,3.245539904,26379764731,XRP-USD,XRP
2025-01-16 00:00:00+00:00,3450.305176,3458.180664,3265.675781,3308.345215,26395516475,ETH-USD,Ethereum
2025-01-16 00:00:00+00:00,714.0716553,717.0333252,701.2029419,708.2980347,1899114340,BNB-USD,BNB
2025-01-17 00:00:00+00:00,1.090093017,1.163674951,1.08822,1.135121942,1819221213,ADA-USD,Cardano
2025-01-17 00:00:00+00:00,100025.7656,105884.2266,99948.90625,104462.0391,71888972663,BTC-USD,Bitcoin
2025-01-17 00:00:00+00:00,211.2284088,221.852417,209.9692535,219.6216125,5118230275,SOL-USD,Solana
2025-01-17 00:00:00+00:00,3.245321035,3.343014956,3.181582928,3.298635006,13511699686,XRP-USD,XRP
2025-01-17 00:00:00+00:00,3308.191162,3525.543457,3307.311035,3474.107178,28200207229,ETH-USD,Ethereum
2025-01-17 00:00:00+00:00,708.2980347,729.8535156,708.1862183,721.7504883,1946000436,BNB-USD,BNB
2025-01-18 00:00:00+00:00,1.135108948,1.143610954,1.052631974,1.102072001,1614350854,ADA-USD,Cardano
2025-01-18 00:00:00+00:00,104124.9531,104913.2031,102226.6172,104408.0703,50445655726,BTC-USD,Bitcoin
2025-01-18 00:00:00+00:00,219.620697,268.746582,217.5750427,261.869751,23186958912,SOL-USD,Solana
2025-01-18 00:00:00+00:00,3.298667908,3.298667908,3.07268405,3.274019003,11851170238,XRP-USD,XRP
2025-01-18 00:00:00+00:00,3473.563721,3493.060059,3228.33374,3305.789551,32420094038,ETH-USD,Ethereum
2025-01-18 00:00:00+00:00,721.7504883,723.0932007,695.2164307,709.4249878,2200623289,BNB-USD,BNB
2025-01-19 00:00:00+00:00,1.102048039,1.147461057,0.978114009,0.99119103,2978644563,ADA-USD,Cardano
2025-01-19 00:00:00+00:00,104411.2891,106299.7969,99570.53125,101089.6094,76789928525,BTC-USD,Bitcoin
2025-01-19 00:00:00+00:00,261.8724365,294.3349609,239.6105804,250.5863647,33172955667,SOL-USD,Solana
2025-01-19 00:00:00+00:00,3.273983002,3.285343885,2.904541016,2.954716921,14986676962,XRP-USD,XRP
2025-01-19 00:00:00+00:00,3305.397949,3444.206543,3127.623047,3208.964355,57242875399,ETH-USD,Ethereum
2025-01-19 00:00:00+00:00,709.4248047,713.4689331,676.84729,682.2039795,2841079952,BNB-USD,BNB
2025-01-20 00:00:00+00:00,0.991168976,1.096701026,0.968851984,1.008643985,2754988266,ADA-USD,Cardano
2025-01-20 00:00:00+00:00,101083.75,109114.8828,99471.35938,102016.6641,1.26E+11,BTC-USD,Bitcoin
2025-01-20 00:00:00+00:00,250.6249695,272.1530457,231.634552,242.2502289,22690757561,SOL-USD,Solana
2025-01-20 00:00:00+00:00,2.954353094,3.347244024,2.929127932,3.099834919,21508103946,XRP-USD,XRP
2025-01-20 00:00:00+00:00,3208.933838,3444.282715,3147.522949,3278.0354,52383187336,ETH-USD,Ethereum
2025-01-20 00:00:00+00:00,682.204895,707.576355,672.1893921,681.8033447,2865652878,BNB-USD,BNB
2025-01-21 00:00:00+00:00,1.008661985,1.026929021,0.955096006,1.00465405,1689540931,ADA-USD,Cardano
2025-01-21 00:00:00+00:00,102052.5781,107180.9219,100103.9531,106146.2656,88733878242,BTC-USD,Bitcoin
2025-01-21 00:00:00+00:00,242.2365265,259.8293457,231.6759186,250.4137878,10694802909,SOL-USD,Solana
2025-01-21 00:00:00+00:00,3.099833012,3.234592915,3.022145987,3.169399977,10358506190,XRP-USD,XRP
2025-01-21 00:00:00+00:00,3278.436035,3365.778076,3202.492676,3327.40625,32804001146,ETH-USD,Ethereum
2025-01-21 00:00:00+00:00,681.8033447,696.9175415,675.4456787,691.8165894,2008007873,BNB-USD,BNB
2025-01-22 00:00:00+00:00,1.00465405,1.015993953,0.97943002,0.981643975,973043309,ADA-USD,Cardano
2025-01-22 00:00:00+00:00,106136.3828,106294.3438,103360.2656,103653.0703,53878181052,BTC-USD,Bitcoin
2025-01-22 00:00:00+00:00,250.4137878,271.5300293,248.7516022,257.2373657,8880832578,SOL-USD,Solana
2025-01-22 00:00:00+00:00,3.169414997,3.27423501,3.145698071,3.171104908,8091948884,XRP-USD,XRP
2025-01-22 00:00:00+00:00,3327.237305,3364.746094,3223.385986,3240.224609,22171220981,ETH-USD,Ethereum
2025-01-22 00:00:00+00:00,691.8165894,703.2702637,690.2745361,694.9832153,1762077789,BNB-USD,BNB
2025-01-23 00:00:00+00:00,0.981643975,1.00663805,0.953746974,0.987493992,1176052467,ADA-USD,Cardano
2025-01-23 00:00:00+00:00,103657.6719,106820.3281,101257.8047,103960.1719,1.04E+11,BTC-USD,Bitcoin
2025-01-23 00:00:00+00:00,257.2362366,258.1291504,242.4961853,253.4552002,9264528949,SOL-USD,Solana
2025-01-23 00:00:00+00:00,3.171056032,3.177994967,3.040842056,3.119890928,8450732276,XRP-USD,XRP
2025-01-23 00:00:00+00:00,3240.475342,3346.732422,3184.066895,3334.714111,32419520084,ETH-USD,Ethereum
2025-01-23 00:00:00+00:00,694.9648438,697.0014648,681.0576782,690.2037354,2277458782,BNB-USD,BNB
2025-01-24 00:00:00+00:00,0.987460971,1.007109046,0.966197014,0.971494019,899623660,ADA-USD,Cardano
2025-01-24 00:00:00+00:00,103965.6719,107098.5469,102772.125,104819.4844,52388229265,BTC-USD,Bitcoin
2025-01-24 00:00:00+00:00,253.4552002,269.8057861,247.6314697,253.3612213,7483041553,SOL-USD,Solana
2025-01-24 00:00:00+00:00,3.119890928,3.200756073,3.057248116,3.103482962,6847580394,XRP-USD,XRP
2025-01-24 00:00:00+00:00,3334.80835,3424.899902,3277.323242,3309.554932,25578325671,ETH-USD,Ethereum
2025-01-24 00:00:00+00:00,690.2037354,690.8380127,679.086731,680.2131958,1730218663,BNB-USD,BNB
2025-01-25 00:00:00+00:00,0.971499979,0.990207016,0.966184974,0.977271974,518321010,ADA-USD,Cardano
2025-01-25 00:00:00+00:00,104824.0313,105243.7891,104120.375,104714.6484,23888996502,BTC-USD,Bitcoin
2025-01-25 00:00:00+00:00,253.3663177,260.582489,246.6591187,256.0735779,5035419721,SOL-USD,Solana
2025-01-25 00:00:00+00:00,3.103425026,3.141712904,3.082717896,3.109705925,3304586596,XRP-USD,XRP
2025-01-25 00:00:00+00:00,3309.71167,3349.29834,3270.273193,3317.269531,13744316078,ETH-USD,Ethereum
2025-01-25 00:00:00+00:00,680.2141724,689.4597168,678.1116333,686.2684937,1457363671,BNB-USD,BNB
2025-01-26 00:00:00+00:00,0.977271974,0.999212027,0.954855978,0.954855978,558478883,ADA-USD,Cardano
2025-01-26 00:00:00+00:00,104713.2109,105438.6484,102507.7109,102682.5,22543395879,BTC-USD,Bitcoin
2025-01-26 00:00:00+00:00,256.0738831,259.634491,240.8524323,240.8834534,4178231600,SOL-USD,Solana
2025-01-26 00:00:00+00:00,3.10970211,3.141088963,3.023400068,3.026227951,3480601702,XRP-USD,XRP
2025-01-26 00:00:00+00:00,3317.291504,3359.3125,3233.922119,3236.134277,14471528757,ETH-USD,Ethereum
2025-01-26 00:00:00+00:00,686.269165,690.3150024,665.0410156,666.7637939,1529267261,BNB-USD,BNB
2025-01-27 00:00:00+00:00,0.954820991,0.956807971,0.86876601,0.932942986,1388103697,ADA-USD,Cardano
2025-01-27 00:00:00+00:00,102680.3047,103214.1094,97795.9375,102087.6875,89006608428,BTC-USD,Bitcoin
2025-01-27 00:00:00+00:00,240.8853302,242.4290161,221.9753265,235.0744476,10736630238,SOL-USD,Solana
2025-01-27 00:00:00+00:00,3.026278019,3.053670883,2.708482981,3.053184986,15974106216,XRP-USD,XRP
2025-01-27 00:00:00+00:00,3235.855225,3250.396484,3024.091553,3178.92041,39412486482,ETH-USD,Ethereum
2025-01-27 00:00:00+00:00,666.7637939,679.9133301,639.9559937,679.793335,2295184879,BNB-USD,BNB
2025-01-28 00:00:00+00:00,0.932951987,0.967073023,0.905054986,0.916114986,768281216,ADA-USD,Cardano
2025-01-28 00:00:00+00:00,102095.4141,103730.8203,100238.1875,101332.4766,47180685494,BTC-USD,Bitcoin
2025-01-28 00:00:00+00:00,235.0729675,243.8947754,225.2598572,227.2039642,5105320114,SOL-USD,Solana
2025-01-28 00:00:00+00:00,3.0532341,3.209089041,3.011394024,3.061120033,9497347683,XRP-USD,XRP
2025-01-28 00:00:00+00:00,3179.086914,3222.737305,3040.092285,3077.112549,20718206194,ETH-USD,Ethereum
2025-01-28 00:00:00+00:00,679.793335,682.8566895,659.5821533,661.4245605,1659082131,BNB-USD,BNB
2025-01-29 00:00:00+00:00,0.916109025,0.958360016,0.905219972,0.941127002,819481985,ADA-USD,Cardano
2025-01-29 00:00:00+00:00,101317.5234,104750.8047,101283.8203,103703.2109,47432049818,BTC-USD,Bitcoin
2025-01-29 00:00:00+00:00,227.2027893,237.7097626,222.9235077,227.944931,5385638692,SOL-USD,Solana
2025-01-29 00:00:00+00:00,3.061098099,3.127434969,2.976758003,3.068294048,6882287654,XRP-USD,XRP
2025-01-29 00:00:00+00:00,3076.380127,3177.980469,3055.181641,3112.999023,22727786058,ETH-USD,Ethereum
2025-01-29 00:00:00+00:00,661.4260254,678.9920654,660.2319946,667.68573,1716776649,BNB-USD,BNB
2025-01-30 00:00:00+00:00,0.941142976,0.98624903,0.938697994,0.961013973,626612172,ADA-USD,Cardano
2025-01-30 00:00:00+00:00,103709.3359,106418.7656,103321.6484,104735.3047,41915744521,BTC-USD,Bitcoin
2025-01-30 00:00:00+00:00,227.9530487,244.3259583,227.137619,239.0231476,4636567306,SOL-USD,Solana
2025-01-30 00:00:00+00:00,3.068402052,3.151330948,3.053314924,3.131068945,4868674752,XRP-USD,XRP
2025-01-30 00:00:00+00:00,3113.289795,3282.986328,3093.123779,3247.780029,19958405782,ETH-USD,Ethereum
2025-01-30 00:00:00+00:00,667.7298584,682.324707,666.6491699,677.5535889,1506319921,BNB-USD,BNB
2025-01-31 00:00:00+00:00,0.961006999,0.981896996,0.936859012,0.942228973,700669655,ADA-USD,Cardano
2025-01-31 00:00:00+00:00,104737.5625,106026.3516,101543.8828,102405.0234,45732764360,BTC-USD,Bitcoin
2025-01-31 00:00:00+00:00,239.0166931,241.6665955,228.4788361,231.6379089,4043216055,SOL-USD,Solana
2025-01-31 00:00:00+00:00,3.131045103,3.13113308,3.006484985,3.035419941,4520254155,XRP-USD,XRP
2025-01-31 00:00:00+00:00,3247.867188,3437.569092,3214.935547,3298.265137,30128115902,ETH-USD,Ethereum
2025-01-31 00:00:00+00:00,677.557251,689.2151489,673.793457,677.3753662,1589542506,BNB-USD,BNB
2025-02-01 00:00:00+00:00,0.942228973,0.956053972,0.890940011,0.897943974,576044613,ADA-USD,Cardano
2025-02-01 00:00:00+00:00,102402.7969,102755.7266,100297.7109,100655.9063,27757944848,BTC-USD,Bitcoin
2025-02-01 00:00:00+00:00,231.6406097,233.8638306,213.4364014,213.7850189,3546350864,SOL-USD,Solana
2025-02-01 00:00:00+00:00,3.035398006,3.068511009,2.838140965,2.884469032,4886927800,XRP-USD,XRP
2025-02-01 00:00:00+00:00,3298.822266,3329.655273,3103.918945,3118.328613,19917507079,ETH-USD,Ethereum
2025-02-01 00:00:00+00:00,677.3399048,681.2196045,651.1262207,653.4329224,1544346912,BNB-USD,BNB
2025-02-02 00:00:00+00:00,0.897934973,0.909726977,0.77107501,0.801739991,1554294076,ADA-USD,Cardano
2025-02-02 00:00:00+00:00,100661.5391,101430.6641,96216.07813,97688.97656,63091816853,BTC-USD,Bitcoin
2025-02-02 00:00:00+00:00,213.7809448,218.3843842,195.449234,203.1196289,8432593480,SOL-USD,Solana
2025-02-02 00:00:00+00:00,2.884463072,2.952874899,2.4869349,2.579794884,15654662798,XRP-USD,XRP
2025-02-02 00:00:00+00:00,3118.611572,3161.894287,2755.474609,2868.692871,42060930305,ETH-USD,Ethereum
2025-02-02 00:00:00+00:00,653.4325562,662.633728,602.7611694,617.600647,2282982721,BNB-USD,BNB
2025-02-03 00:00:00+00:00,0.801752985,0.822995007,0.564836979,0.811559021,4694160143,ADA-USD,Cardano
2025-02-03 00:00:00+00:00,97681.10156,102514.1719,91242.89063,101405.4219,1.15E+11,BTC-USD,Bitcoin
2025-02-03 00:00:00+00:00,203.1215057,218.6476898,180.4093018,216.1495819,15260840772,SOL-USD,Solana
2025-02-03 00:00:00+00:00,2.579794884,2.779850006,1.948621035,2.701155901,36745099581,XRP-USD,XRP
2025-02-03 00:00:00+00:00,2868.078613,2919.477295,2159.280518,2884.56665,92453553253,ETH-USD,Ethereum
2025-02-03 00:00:00+00:00,617.600647,619.1079712,519.1922607,617.1207886,3960962742,BNB-USD,BNB
2025-02-04 00:00:00+00:00,0.811562002,0.81843102,0.719025016,0.746343017,1601678503,ADA-USD,Cardano
2025-02-04 00:00:00+00:00,101398.7188,101745.6172,96208.10938,97871.82031,73002130211,BTC-USD,Bitcoin
2025-02-04 00:00:00+00:00,216.1505127,219.9958801,202.8488464,207.09198,7328632702,SOL-USD,Solana
2025-02-04 00:00:00+00:00,2.701308966,2.776644945,2.435539961,2.535424948,14154535566,XRP-USD,XRP
2025-02-04 00:00:00+00:00,2883.818359,2888.25,2636.165771,2735.05127,48795275985,ETH-USD,Ethereum
2025-02-04 00:00:00+00:00,617.1207886,619.3443604,559.2634888,573.3278198,2336864401,BNB-USD,BNB
2025-02-05 00:00:00+00:00,0.746330976,0.774088025,0.728945971,0.733209014,840128547,ADA-USD,Cardano
2025-02-05 00:00:00+00:00,97878.00781,99113.21094,96174.82813,96615.44531,49125911241,BTC-USD,Bitcoin
2025-02-05 00:00:00+00:00,207.0771027,209.3187561,195.3905792,195.9881439,3826498437,SOL-USD,Solana
2025-02-05 00:00:00+00:00,2.535368919,2.56715703,2.356647968,2.38231492,7724989243,XRP-USD,XRP
2025-02-05 00:00:00+00:00,2735.22583,2824.400146,2701.10498,2787.779053,31960764447,ETH-USD,Ethereum
2025-02-05 00:00:00+00:00,573.3278198,578.9624023,562.0692749,569.7468872,1494467850,BNB-USD,BNB
2025-02-06 00:00:00+00:00,0.733126998,0.764653027,0.702133,0.705061972,844784492,ADA-USD,Cardano
2025-02-06 00:00:00+00:00,96610.64063,99168.60938,95707.35156,96593.29688,45302471947,BTC-USD,Bitcoin
2025-02-06 00:00:00+00:00,195.9863892,203.8878174,188.1655273,189.7724915,3936545265,SOL-USD,Solana
2025-02-06 00:00:00+00:00,2.382257938,2.464688063,2.292329073,2.326879978,7292152784,XRP-USD,XRP
2025-02-06 00:00:00+00:00,2787.658691,2857.14209,2662.445801,2688.400879,29500645692,ETH-USD,Ethereum
2025-02-06 00:00:00+00:00,569.7468872,589.0063477,569.5974121,572.2740479,1722558011,BNB-USD,BNB
2025-02-07 00:00:00+00:00,0.705053985,0.750020027,0.692476988,0.707093,940384129,ADA-USD,Cardano
2025-02-07 00:00:00+00:00,96581.32031,100154.1406,95653.88281,96529.08594,55741290456,BTC-USD,Bitcoin
2025-02-07 00:00:00+00:00,189.7577057,203.150528,188.4807434,192.2046509,4593806344,SOL-USD,Solana
2025-02-07 00:00:00+00:00,2.326895952,2.533868074,2.283989906,2.393583059,9288664505,XRP-USD,XRP
2025-02-07 00:00:00+00:00,2688.897461,2798.028809,2564.968262,2622.211182,29526663418,ETH-USD,Ethereum
2025-02-07 00:00:00+00:00,572.2747192,589.6243286,571.2775269,578.0668335,1583843573,BNB-USD,BNB
2025-02-08 00:00:00+00:00,0.707095027,0.714856982,0.684750974,0.701848984,553879408,ADA-USD,Cardano
2025-02-08 00:00:00+00:00,96533.25781,96877.80469,95702.49219,96482.45313,22447526395,BTC-USD,Bitcoin
2025-02-08 00:00:00+00:00,192.2025452,200.8319702,190.1287689,199.5998993,2387525186,SOL-USD,Solana
2025-02-08 00:00:00+00:00,2.393625021,2.433852911,2.355741978,2.424376011,3995500228,XRP-USD,XRP
2025-02-08 00:00:00+00:00,2623.001953,2665.484619,2591.778564,2632.30835,17059263074,ETH-USD,Ethereum
2025-02-08 00:00:00+00:00,578.0668335,633.0552368,574.0418701,613.3242188,2087349099,BNB-USD,BNB
2025-02-09 00:00:00+00:00,0.701776028,0.712637007,0.654056013,0.682700992,679645670,ADA-USD,Cardano
2025-02-09 00:00:00+00:00,96481.3125,97325.28125,94745.25781,96500.09375,27732901800,BTC-USD,Bitcoin
2025-02-09 00:00:00+00:00,199.589798,207.2746429,194.2413177,200.4975586,3380872965,SOL-USD,Solana
2025-02-09 00:00:00+00:00,2.424350023,2.504376888,2.318233967,2.396939993,4806376236,XRP-USD,XRP
2025-02-09 00:00:00+00:00,2632.578125,2695.222412,2530.435791,2628.721191,17517088276,ETH-USD,Ethereum
2025-02-09 00:00:00+00:00,613.3242188,647.7876587,603.4038696,616.6420898,2630256614,BNB-USD,BNB
2025-02-10 00:00:00+00:00,0.682772994,0.716280997,0.665602982,0.710693002,751114200,ADA-USD,Cardano
